_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf76f),"""Let's test your knowledge on Malaysia Airlines. Tell us, what's the maximum baggage allowance for Economy class? http://t.co/dvGeEIHbkZ""",MAS,,Tue Feb 11 07:00:09 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf770),"""@Honeybirdtravel Hi, thank you for flying Malaysia Airlines. Hope you have a pleasant journey with us. :)""",MAS,,Tue Feb 11 03:48:28 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf771),"""@krystleonggg Krystle - if you could screenshot the error &amp; email to socialmedia.team@malaysiaairlines.com, we will investigate further.""",MAS,,Tue Feb 11 03:03:23 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf772),"""[MY] RT this tweet with, 'I want to be there with MAS at Shah Rukh Khan's concert' with #MHcontestMY to win! Contest closes at 4pm!""",MAS,,Tue Feb 11 03:00:07 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf773),"""@krystleonggg Hi Krystle - what seems to be the issue you are currently facing?""",MAS,,Tue Feb 11 02:48:22 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf774),"""@afifah_yussof Hi Afifah - kindly e-mail your Enrich details to socialmedia.team@malaysiaairlines.com for further assistance.""",MAS,,Tue Feb 11 01:03:13 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf775),"""Good morning! Ready to win tickets to watch Shah Rukh Khan live? Stay tuned to our next tweet! #MHcontestMY http://t.co/HalOh3YV6h""",MAS,,Tue Feb 11 01:00:05 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf776),"""Shah Rukh Khan fans! Want to win passes to his concert this Saturday? Stay tuned tomorrow to find out how you can win! #MHcontestMY""",MAS,,Mon Feb 10 11:00:09 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf777),"""@MohamadJeffrey Hi Jeffrey - sila hantar resit pembayaran anda ke socialmedia.team@malaysiaairlines.com untuk bantuan lanjut.""",MAS,,Mon Feb 10 07:00:37 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf778),"""@SengAik Hi Jeff - you can modify your  details by contacting our Call Centre at 1-300-88-3000/03-7840 3000 or by visiting our ticket office""",MAS,,Mon Feb 10 04:27:48 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf779),"""Just took a travel selfie? Send it to us &amp; stand a chance to win flight tickets! http://t.co/PJBBdmbdkj #MHInsure http://t.co/Rj4cKUNLwc""",MAS,,Mon Feb 10 04:00:02 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf77a),"""Hello from Philippines! Any recommendations on what we should do or see in this lovely country? #MHjourneys http://t.co/gjJvwqTEnr""",MAS,,Mon Feb 10 03:00:07 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf77b),"""@Jeraldvalentine Hi, kindly screen shot the error and email to socialmedia.team@malaysiaairlines.com, we'll check with the technical team.""",MAS,,Mon Feb 10 02:32:21 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3709b86a0426dfdf77c),"""@pakwan_ Hi Wan, kindly email your feedback to customer@malaysiaairlines.com, we'll assist you from there. Thank you.""",MAS,,Mon Feb 10 02:27:35 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf77d),"""@hanifmatzin Hi Hanif, kindly email your booking details to socialmedia.team@malaysiaairlines.com, we'll check it for you. Thank you""",MAS,,Mon Feb 10 02:19:44 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf77e),"""@MarcJFernandez Marc - for your info we do have a codeshare flight from BOS connecting in NRT to KUL.""",MAS,,Mon Feb 10 01:04:24 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf77f),"""@henrylyk Hi Henry - we apologize for the inconvenience. Do write to us at customer@malaysiaairlines.com for further investigation.""",MAS,,Mon Feb 10 00:42:57 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf780),"""@aharshtwit Hi Akhilesh - we apologize for the inconvenience. We ask that an official complaint be lodged at customer@malaysiaairlines.com""",MAS,,Mon Feb 10 00:40:55 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf781),"""@MaxmillionK Hi Maximillion - our offices in Medan is located at Hotel Danau Toba Int'l. You can contact them at 61 4519333""",MAS,,Mon Feb 10 00:31:04 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf782),"""@JambuJingga Hi Mimi - our apologies for the inconvenience. We do recommend lodging an official complaint to customer@malaysiaairlines.com""",MAS,,Mon Feb 10 00:27:54 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf783),"""@MarcJFernandez Hi Marc -  you can still connect to the US through our codeshare flights with oneworld partners, now bookable online.""",MAS,,Mon Feb 10 00:26:35 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf784),"""@alexpondaag Hi Al - we apologize for the inconvenience. Do write to our Customer Care team at customer@malaysiaairlines.com""",MAS,,Mon Feb 10 00:20:31 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf785),"""@ImanMostaffa Hi - if you could e-mail your payment receipt to socialmedia.team@malaysiaairlines.com we will check with our Reservation team""",MAS,,Mon Feb 10 00:19:29 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf786),"""Taiwan is renowned for its glamourous and colourful nightlife. Tell us, what's the name of this famous landmark? http://t.co/ZvUkUdxL1R""",MAS,,Sun Feb 09 04:00:05 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf787),"""A visit to the land of bubble tea warrants trying the �ۡ��̏original�ۡ�ݕ�_ bubble tea at Chun Shui Tang, Taichung. http://t.co/cMUKI9IGq2""",MAS,,Sat Feb 08 03:00:06 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf788),"""@memeranglaut Hi Sharil, the check-in counter usually opens 2 hours before departure. Thank you.""",MAS,,Fri Feb 07 07:06:09 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf789),"""@memeranglaut Hi Sharil - for web check-in it will be 48 hours before flight while for counter check-in it is at least 3 hours before flight""",MAS,,Fri Feb 07 07:05:25 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf78a),"""In what year did Malaysia Airlines receive its first Airbus A380? #MASa380 http://t.co/v5Y7pbVs6R""",MAS,,Fri Feb 07 06:00:06 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf78b),"""@TunkuHarun Hi there, our sincere apologies. Kindly e-mail an official complaint to customer@malaysiaairlines.com for us to investigate. TQ""",MAS,,Fri Feb 07 03:06:16 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf78c),"""@FLYGVA Hi Jan - apologies for the delay. Please be advised that Business passengers from Phuket will be using the Coral Lounge in HKT""",MAS,,Fri Feb 07 02:46:29 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf78d),"""@Paul_Mary7 Hi Paul - you can request to change seats at the counter when you drop your checked luggage.""",MAS,,Fri Feb 07 02:44:32 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf78e),"""@blu3_a11_r1s3 Hi Felix - could you e-mail a screenshot of the error to socialmedia.team@malaysiaairlines.com for us to check?""",MAS,,Fri Feb 07 02:36:50 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf78f),"""@DipzLittle Hi Hadifah - may we know when is your flight? Do be advised web check-in is open 48 hours before your flight.""",MAS,,Fri Feb 07 01:57:11 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf790),"""@DanBuffett Hi Dan - apologies for the delay. We're currently finalizing the investigation &amp; we'll get back to you soon.""",MAS,,Fri Feb 07 00:21:34 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf791),"""Come experience Guam's sparkling water &amp; marine life without the usual crowds of a typical tourist spot! #oneworld http://t.co/kohMq6pQfQ""",MAS,,Thu Feb 06 10:00:06 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf792),"""@AminAyub Hi Amin, kindly send your Enrich membership details to socialmedia.team@malaysiaairlines.com for us to check. Thank you""",MAS,,Thu Feb 06 08:57:47 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf793),"""@ibi58 Hi Ibtisan, kindly forward the email to socialmedia.team@malaysiaairlines.com for us to follow up. Thank you""",MAS,,Thu Feb 06 08:55:04 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf794),"""@AminAyub Hi Amin, many apologies. Kindly email your membership details to socialmedia.team@malaysiaairlines.com, we'll check it for you. TQ""",MAS,,Thu Feb 06 06:21:37 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf795),"""@cnpitroda Hi Chandrakant - our apologies for the inconvenience. Kindly write to customer@malaysiaairlines.com for us to investigate further""",MAS,,Thu Feb 06 06:04:46 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf796),"""@MNRMJR Hi Imran - our sincere apologies. Kindly e-mail an official complaint to customer@malaysiaairlines.com for us to investigate. TQ""",MAS,,Thu Feb 06 05:36:59 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf797),"""@theanneamira Many apologies. Our call centre might be facing high volume of incoming calls. Do email us at customer@malaysiaairlines.com TQ""",MAS,,Thu Feb 06 03:03:09 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf798),"""If you could only pack three things in your hand carry bag, what would it be? #MHjourneys http://t.co/mpxiXzYtys""",MAS,,Thu Feb 06 03:00:06 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf799),"""@Kimmi_ZH Hi, many apologies. Kindly email your feedback to customer@malaysiaairlines.com, we'll highlight this matter to the relevant team.""",MAS,,Thu Feb 06 02:04:38 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf79a),"""@usercamg Hi Cameron - our apologies. We recommend writing to customer@malaysiaairlines.com for us to investigate further.""",MAS,,Thu Feb 06 00:35:48 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf79b),"""@Kimmi_ZH Hi Kimmi - we're sorry to hear that. Do write to customer@malaysiaairlines.com for us to investigate further.""",MAS,,Thu Feb 06 00:34:03 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf79c),"""@thepetcoach Hi Petrina - may we know when is your flight? Do note that web check-in opens 48 hrs before your departure time.""",MAS,,Thu Feb 06 00:33:07 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3719b86a0426dfdf79d),"""We are pleased to be in partnership with #AsNTM cycle 2! Tell us, what does it take to be a top model? #MHjourneys http://t.co/xIGptfoLpi""",MAS,,Wed Feb 05 12:00:10 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3739b86a0426dfdf79e),"""@puvanan Hi, many apologies. Kindly email your feedback to customer@malaysiaairlines.com, we'll highlight this to the relevant team. TQ""",MAS,,Wed Feb 05 09:50:58 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3739b86a0426dfdf79f),"""@Taufiqurrahman4 Hi Taufiq - do be advised that our codeshare flights with oneworld partners are bookable online through our website.""",MAS,,Wed Feb 05 07:23:44 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544ca3739b86a0426dfdf7a0),"""Relive The Great Gatsby at the Deco District in Miami, with its 1920s Art Deco style architecture &amp; d���cor! #oneworld http://t.co/NiZTD13gLA""",MAS,,Wed Feb 05 03:00:01 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
