_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source
ObjectID(544dc6660d0d4d699926c79a),@andyb_68 I'm sorry to hear your flight is delayed Andrew. I do hope you're not waiting too long. ^Kev,British_Airways,,Thu Oct 23 20:26:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c79b),"@bluemoonstar Thanks Blue, we appreciate the fingers! Ours are crossed too. Have a great evening at the awards. ^Hel",British_Airways,,Thu Oct 23 20:14:45 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c79c),@milloIrribarra Hi. You can find all the info and prices here. http://t.co/peSYqE6pg8 ^Stephen,British_Airways,,Thu Oct 23 20:10:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c79d),@nattyedwina We're sorry you are having trouble reaching us. You can DM us here with the details and we'll try and help. ^Stephen,British_Airways,,Thu Oct 23 20:08:02 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c79e),@Kim_ber_ley89 They'll get in touch with you. If you'd like to contact them you can email customer.relations@holidays.britishairways.com.,British_Airways,,Thu Oct 23 20:06:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c79f),@Henryed07 Hi Henry. We're sorry the app is being troublesome. I'd recommend using the full website on a PC or Laptop. ^Stephen,British_Airways,,Thu Oct 23 20:06:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a0),@backtoroubaix Well done indeed to your Mum! We're glad we were able to get this right for her. ^Hel,British_Airways,,Thu Oct 23 20:05:20 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a1),@tashtom Sorry to hear that Tom. DM us the details if you gave up on hold. We know the phone lines are very busy. ^Helen,British_Airways,,Thu Oct 23 20:01:00 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a2),@fonawah We expect to launch another program in 2015. Keep an eye on the website for further news. ^Helen,British_Airways,,Thu Oct 23 19:56:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a3),@OffcerCrabtree Good to hear and thanks for your lovely comments. Hope the delay didn't inconvenience you too much. ^Helen,British_Airways,,Thu Oct 23 19:52:35 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a4),"@RichardWGordon We're sorry for any delays today, Richard. We do hope you are on your way. We appreciate it can be frustrating. ^Linz",British_Airways,,Thu Oct 23 19:06:46 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a5),@Seanhurst96  We wish you the best of luck Sean! It's a fabulous way to see the world! ^Kelly,British_Airways,,Thu Oct 23 19:04:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a6),"@JamesBarnesEsq We're sorry for the inconvenience, James. Please reply STOP to the text messages to cancel these from happening. ^Linz",British_Airways,,Thu Oct 23 19:03:01 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a7),@chintan_connect Thanks for sharing this with us Chintan! Saal Mubarak! We hope you're enjoying the celebration. ^Kelly,British_Airways,,Thu Oct 23 19:01:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a8),"@MattSOASmith We're so sorry for the delays, Matt. We do appreciate this must be very annoying and hope we can redeem ourselves soon. ^Linz",British_Airways,,Thu Oct 23 19:01:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7a9),"@_Claire_Rutter We're sorry to disappoint you, Claire. We understand seating is important and appreciate your frustrations. ^Linz",British_Airways,,Thu Oct 23 19:00:13 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7aa),"@TanDuarte It's exciting times, Tania! We think it's defiantly the best way to eat. ^Linz",British_Airways,,Thu Oct 23 18:58:03 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7ab),"@lmabeyofficial We're sorry to hear this, Lee. Please feel free to DM any issues you have and we can see if we can help. ^Linz",British_Airways,,Thu Oct 23 18:56:01 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7ac),@gehirnspender We're pleased we can help you out! There's sometimes beauty in the worst of times but so much more beauty in a good holiday!,British_Airways,,Thu Oct 23 18:54:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7ad),"@david_woolard We'd never single you out like that, David. We've had a few weather delays today. Hope your next flight is more prompt! ^Linz",British_Airways,,Thu Oct 23 18:51:56 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7ae),"@jonbat4 You're only able to use companion vouchers when the booking is with Avios, John. They are fab to use, we hope you're able to. ^Linz",British_Airways,,Thu Oct 23 18:48:48 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7af),"@worldwidewebbd We understand the fascination, David. Weather watching somewhere cosy is just as good as people watching! ^Linz",British_Airways,,Thu Oct 23 18:45:44 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b0),"@andrewlind74 We're sorry to disappoint you, Andrew. Delays can be for various reasons and we do understand your frustration. ^Linz",British_Airways,,Thu Oct 23 18:41:38 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b1),"@mystringaling Hi Charlee, can you please DM us with your booking reference and email address, so we can take a look. ^Kelly",British_Airways,,Thu Oct 23 18:40:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b2),"@zewiskas It's such an exciting concept, Nadia. Great use of synesthesia. We can't wait to try. ^Linz",British_Airways,,Thu Oct 23 18:38:22 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b3),@cory_allen1 You're welcome Cory. We hope you have a good flight. ^Kelly,British_Airways,,Thu Oct 23 18:37:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b4),@akki_undead We loved it too Akshay! Saal Mubarak! ^Kelly,British_Airways,,Thu Oct 23 18:34:15 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b5),"@theRickipedia We don't have any influence over this Rick, but we're loving your enthusiasm. ^Kelly",British_Airways,,Thu Oct 23 18:29:53 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b6),"@neilspellings Wow Neil, we'd really love to be drinking red wine in the lounge!! We'll pass on your comments regarding the cake. ^Kelly",British_Airways,,Thu Oct 23 18:17:01 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b7),@Ianb19878 We're following you now Ian. Enjoy your evening. ^Kelly,British_Airways,,Thu Oct 23 18:03:46 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b8),@Fenners7 We're thrilled that you like the new lounge. Thanks for taking the time to share your comments. ^Kelly,British_Airways,,Thu Oct 23 18:01:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7b9),@Kirsty_J_L Really great feedback Kirsty. Where are you thinking of going? ^Danny,British_Airways,,Thu Oct 23 17:36:09 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7ba),@sparklybarclay To Rome today and has been caught up in the Italian Air Traffic Control strike. ^Kelly,British_Airways,,Thu Oct 23 17:29:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7bb),"@sparklybarclay Hi Linda, we're sorry about any inconvenience. The aircraft intended to operate this flight flew from London Heathrow 1/2 ^K",British_Airways,,Thu Oct 23 17:29:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7bc),"@weealbie Hi Alan, it‰Ûªs disappointing this has happened we are working hard to improve punctuality $Al.",British_Airways,,Thu Oct 23 17:23:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7bd),"@TheGolfTrust Wow, what an excellent idea! Glad it all went so well. ^Danny",British_Airways,,Thu Oct 23 17:22:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7be),@fra77uk This is not what Sophie said. Please DM us your details if you'd like us to see if you're eligible for a seating refund.^Danielle,British_Airways,,Thu Oct 23 17:17:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7bf),"@milloIrribarra Hi, if two different bookings you may have to pre pay for seats to make sure you‰Ûªre together hope this helps ^Al.",British_Airways,,Thu Oct 23 17:16:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c0),"@andrewtheplane Hi Andrew, we don't have the delay record yet. This will be available tomorrow. Hope the hour delay was not too bad. ^Danny",British_Airways,,Thu Oct 23 17:16:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c1),"@msjenniewalker Well done Jennie, looking forward to your talk ^Al.",British_Airways,,Thu Oct 23 17:14:59 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c2),"@brollienski Hi Ley, that's great to hear! We'll pass on your kind words to Clare. ^Danny",British_Airways,,Thu Oct 23 17:09:50 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c3),@Ernau It's a great idea Eric! Hopefully you'll be able to experience this soon. ^Danielle.,British_Airways,,Thu Oct 23 17:09:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c4),@robshrimpton Have a wonderful time! ^Danielle.,British_Airways,,Thu Oct 23 17:07:47 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c5),@hengisthead up as our Customer Relations team do have a large volume of work at present. Really sorry about the wait. ^Liam 2/2,British_Airways,,Thu Oct 23 17:07:18 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c6),"@hengisthead We have your claim on file, Colin. We've transferred it to our department in Social Media in an attempt to speed things 1/2",British_Airways,,Thu Oct 23 17:06:59 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c7),"@Mr_Tim_Casey You've come to the right place Tim, we can feedback any concerns you have. If you would like to DM more info, please do. ^D.",British_Airways,,Thu Oct 23 17:05:01 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c8),@RobCotton1 There may be a good reason why this has happened. It does state online that no seat is guaranteed. ^DR 2/2,British_Airways,,Thu Oct 23 17:03:26 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7c9),"@GuptaRobin86 Thanks Rob, We're really enjoying celebrating Diwali with everyone. Saal Mubarak.  ^Kelly",British_Airways,,Thu Oct 23 16:57:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7ca),"@cory_allen1 Hi Cory, unfortunately the priority pass doesn't allow access in to the Galleries Lounge. ^Kelly",British_Airways,,Thu Oct 23 16:47:47 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7cb),"@christine_phd Hi Christine, yes it's well worth checking after 48hrs too. ^Danny",British_Airways,,Thu Oct 23 16:37:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7cc),"@JonHook Hi Jon, I hope you and your daughter have a great flight, I'm sure she'll love it. Many congratulations to the happy couple. ^D.",British_Airways,,Thu Oct 23 16:30:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7cd),@TheDrum Woohoo!!,British_Airways,,Thu Oct 23 16:30:18 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7ce),"@LoweandPartners Great idea, don't you think? We hope you like it! ^Liam",British_Airways,,Thu Oct 23 16:28:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7cf),"@david_woolard Hi David, we have an updated departure time of 17:39. Sorry for any inconvenience caused ^Danielle.",British_Airways,,Thu Oct 23 16:27:26 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d0),@fmaldifassi This is great to hear Felix! I'm pleased it's resolved and many congratulations on the birth of your daughter. ^Danielle.,British_Airways,,Thu Oct 23 16:24:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d1),"@mystringaling If this doesn't come through you can log into ""Manage My Booking"" on http://t.co/i09UKJzrox and request a receipt that way.",British_Airways,,Thu Oct 23 16:22:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d2),"@mystringaling Hi Charlee, your receipt should come through to your email within 24 hours of making the booking. ^Danielle",British_Airways,,Thu Oct 23 16:20:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d3),"@Swanny79 Hi Mark, we're sorry for the delayed response. We hope you've managed to make your booking. If you're still having 1/2 ^Kelly",British_Airways,,Thu Oct 23 16:20:38 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d4),@Swanny79 Problems please let us know. We operate 777 aircraft on our Orlando route 2/2 ^Kelly,British_Airways,,Thu Oct 23 16:20:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d5),@howardprobinson so we can keep your sensitive data private. We're just looking into your case now. (2/2) ^Danielle,British_Airways,,Thu Oct 23 16:15:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d6),@howardprobinson Hi Howard we'd advise you not to publicly tweet your case ref to protect your personal info. Please can you follow us (1/2),British_Airways,,Thu Oct 23 16:11:43 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d7),"@shilpitewari We love interacting with our customers Shilpi. Especially during the holidays, Saal Mubarak!! ^Kelly",British_Airways,,Thu Oct 23 16:09:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d8),"@weealbie Hi Alan, apologies your flight is delayed! I hope you're on your way very soon ^Danielle.",British_Airways,,Thu Oct 23 16:08:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dc6660d0d4d699926c7d9),"@robshrimpton We're very excited for you Rob. Relax, take a deep breath and enjoy your flight to Singapore!! ^Kelly",British_Airways,,Thu Oct 23 16:03:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
